OrderID,CustomerID,ProductID,StoreID,Sales Channel,OrderDate,Order Quantity,Discount Applied,Unit Price,Unit Cost
SO - 0004932,13,47,245,Distributor,2019-12-28,2,0.05,5333.2,4266.56
SO - 0004933,10,23,50,In-Store,2019-12-28,1,0.075,857.6,420.224
SO - 0004934,14,26,47,Distributor,2019-12-28,8,0.075,174.2,128.908
SO - 0004935,48,13,58,Online,2019-12-28,8,0.05,5326.5,4367.73
SO - 0004936,49,46,179,In-Store,2019-12-28,7,0.2,180.9,139.293
SO - 0004937,49,8,341,In-Store,2019-12-29,7,0.05,1802.3,1369.748
SO - 0004938,10,45,92,In-Store,2019-12-29,2,0.05,3879.3,1706.892
SO - 0004939,32,44,200,Distributor,2019-12-29,3,0.05,1051.9,820.482
SO - 0004940,4,30,116,Online,2019-12-29,1,0.05,3906.1,2226.477
SO - 0004941,31,26,262,In-Store,2019-12-29,5,0.05,891.1,507.927
SO - 0004942,40,1,124,In-Store,2019-12-29,2,0.075,221.1,170.247
SO - 0004943,25,21,78,Wholesale,2019-12-29,3,0.15,3986.5,2551.36
SO - 0004944,30,20,288,Distributor,2019-12-29,1,0.2,187.6,153.832
SO - 0004945,47,27,60,In-Store,2019-12-29,5,0.1,214.4,102.912
SO - 0004946,18,45,250,In-Store,2019-12-29,2,0.1,1748.7,909.324
SO - 0004947,21,41,128,In-Store,2019-12-29,6,0.075,1969.8,1477.35
SO - 0004948,13,28,46,Online,2019-12-30,3,0.3,3953.0,2648.51
SO - 0004949,45,42,49,Online,2019-12-30,1,0.05,2512.5,1105.5
SO - 0004950,46,39,10,Online,2019-12-30,4,0.15,3825.7,3098.817
SO - 0004951,42,42,284,In-Store,2019-12-30,1,0.1,207.7,89.311
SO - 0004952,4,37,257,In-Store,2019-12-30,6,0.15,1929.6,1254.24
SO - 0004953,27,38,42,Online,2019-12-30,7,0.1,1145.7,458.28
SO - 0004954,3,41,83,In-Store,2019-12-30,5,0.1,2552.7,1072.134
SO - 0004955,23,31,3,In-Store,2019-12-30,6,0.075,5561.0,2335.62
SO - 0004956,10,5,276,In-Store,2019-12-30,8,0.075,214.4,120.064
SO - 0004957,19,17,342,Wholesale,2019-12-30,1,0.075,2371.8,1470.516
SO - 0004958,2,2,41,Online,2019-12-31,2,0.075,1038.5,498.48
SO - 0004959,12,5,224,Distributor,2019-12-31,8,0.075,1011.7,566.552
SO - 0004960,7,12,158,Online,2019-12-31,7,0.075,3926.2,2944.65
SO - 0004961,2,33,256,Wholesale,2019-12-31,2,0.1,6070.2,4127.736
SO - 0004962,44,39,238,Online,2019-12-31,5,0.075,5996.5,5097.025
SO - 0004963,26,23,272,Distributor,2019-12-31,4,0.2,5071.9,3246.016
SO - 0004964,5,1,21,Online,2019-12-31,7,0.15,6164.0,4129.88
SO - 0004965,48,38,8,Distributor,2019-12-31,5,0.1,3825.7,1874.593
SO - 0004966,1,20,120,In-Store,2019-12-31,3,0.1,1715.2,806.144
SO - 0004967,29,7,2,In-Store,2020-01-01,3,0.05,3845.8,2230.564
SO - 0004968,31,46,231,Wholesale,2020-01-01,2,0.1,1078.7,431.48
SO - 0004969,28,16,169,In-Store,2020-01-01,3,0.1,1045.2,480.792
SO - 0004970,3,44,290,In-Store,2020-01-01,1,0.05,268.0,123.28
SO - 0004971,13,25,192,In-Store,2020-01-02,7,0.075,1802.3,1153.472
SO - 0004972,24,18,221,Distributor,2020-01-02,2,0.1,1025.1,830.331
SO - 0004973,26,36,80,Online,2020-01-02,1,0.1,2579.5,1031.8
SO - 0004974,36,2,271,Distributor,2020-01-02,7,0.05,6257.8,2816.01
SO - 0004975,47,19,94,Wholesale,2020-01-02,5,0.075,5333.2,4426.556
SO - 0004976,44,22,328,Distributor,2020-01-02,8,0.15,1675.0,1155.75
SO - 0004977,21,34,37,Online,2020-01-02,1,0.1,1139.0,466.99
SO - 0004978,6,37,24,Distributor,2020-01-02,3,0.075,1011.7,667.722
SO - 0004979,36,20,219,In-Store,2020-01-03,4,0.075,174.2,90.584
SO - 0004980,36,38,57,In-Store,2020-01-03,3,0.2,1775.5,710.2
SO - 0004981,24,36,265,In-Store,2020-01-03,1,0.05,1065.3,521.997
SO - 0004982,18,33,90,In-Store,2020-01-03,3,0.05,6123.8,4041.708
SO - 0004983,47,41,67,In-Store,2020-01-03,6,0.075,2452.2,1986.282
SO - 0004984,19,5,103,Wholesale,2020-01-03,5,0.1,3906.1,2226.477
SO - 0004985,36,6,349,Online,2020-01-03,5,0.05,2351.7,1622.673
SO - 0004986,12,3,358,In-Store,2020-01-03,3,0.05,991.6,793.28
SO - 0004987,42,33,359,In-Store,2020-01-03,5,0.15,5226.0,3240.12
SO - 0004988,25,4,67,In-Store,2020-01-04,1,0.1,5936.2,3027.462
SO - 0004989,12,45,229,In-Store,2020-01-04,8,0.075,1051.9,525.95
SO - 0004990,11,25,26,Online,2020-01-04,5,0.1,1018.4,794.352
SO - 0004991,23,37,224,Online,2020-01-04,7,0.05,3731.9,2948.201
SO - 0004992,9,34,293,In-Store,2020-01-04,2,0.1,3276.3,2588.277
SO - 0004993,41,31,179,Online,2020-01-05,7,0.4,1105.5,718.575
SO - 0004994,40,43,218,Distributor,2020-01-05,4,0.05,6539.2,4708.224
SO - 0004995,47,20,345,In-Store,2020-01-05,4,0.075,3517.5,2778.825
SO - 0004996,18,31,132,Distributor,2020-01-05,2,0.075,2338.3,1099.001
SO - 0004997,38,25,151,In-Store,2020-01-05,1,0.2,2231.1,892.44
SO - 0004998,47,16,96,In-Store,2020-01-05,6,0.075,911.2,537.608
SO - 0004999,45,5,326,Online,2020-01-05,7,0.05,6277.9,4520.088
SO - 0005000,21,46,333,Distributor,2020-01-05,3,0.2,2371.8,996.156
SO - 0005001,45,35,304,In-Store,2020-01-05,2,0.2,1969.8,984.9
SO - 0005002,45,24,26,In-Store,2020-01-05,2,0.2,5996.5,2818.355
SO - 0005003,11,26,192,Distributor,2020-01-05,8,0.1,3865.9,2396.858
SO - 0005004,6,4,22,In-Store,2020-01-05,5,0.075,5768.7,4557.273
SO - 0005005,50,15,166,Online,2020-01-06,5,0.15,1916.2,1341.34
SO - 0005006,9,13,73,In-Store,2020-01-06,2,0.075,1989.9,1392.93
SO - 0005007,46,45,139,In-Store,2020-01-06,1,0.1,3370.1,2763.482
SO - 0005008,38,46,9,Distributor,2020-01-06,6,0.2,850.9,697.738
SO - 0005009,15,32,83,Wholesale,2020-01-06,2,0.05,1125.6,697.872
SO - 0005010,42,25,51,Distributor,2020-01-06,8,0.075,6157.3,3509.661
SO - 0005011,17,24,13,Wholesale,2020-01-06,6,0.075,1005.0,592.95
SO - 0005012,24,28,317,In-Store,2020-01-06,5,0.075,2479.0,1735.3
SO - 0005013,20,8,189,Wholesale,2020-01-06,5,0.075,1989.9,1492.425
SO - 0005014,1,10,34,In-Store,2020-01-06,7,0.05,716.9,336.943
SO - 0005015,35,9,351,In-Store,2020-01-07,4,0.1,1688.4,894.852
SO - 0005016,50,31,6,In-Store,2020-01-07,8,0.3,2619.7,1938.578
SO - 0005017,12,2,212,In-Store,2020-01-07,3,0.05,1728.6,1400.166
SO - 0005018,32,32,223,Distributor,2020-01-07,1,0.075,3993.2,1637.212
SO - 0005019,37,33,202,In-Store,2020-01-07,3,0.05,2398.6,1199.3
SO - 0005020,21,24,19,In-Store,2020-01-07,6,0.05,884.4,548.328
SO - 0005021,24,25,93,In-Store,2020-01-07,8,0.1,804.0,353.76
SO - 0005022,24,14,175,In-Store,2020-01-07,6,0.15,897.8,475.834
SO - 0005023,34,39,189,In-Store,2020-01-07,4,0.075,3859.2,1891.008
SO - 0005024,24,18,257,In-Store,2020-01-07,7,0.1,951.4,675.494
SO - 0005025,6,13,339,In-Store,2020-01-07,2,0.1,201.0,120.6
SO - 0005026,23,10,318,In-Store,2020-01-07,3,0.15,2566.1,1950.236
SO - 0005027,18,44,149,In-Store,2020-01-07,7,0.05,1728.6,968.016
SO - 0005028,40,39,40,Online,2020-01-08,3,0.075,5132.2,3027.998
SO - 0005029,12,44,261,Online,2020-01-08,6,0.075,5480.6,4439.286
SO - 0005030,4,22,262,In-Store,2020-01-08,4,0.15,3953.0,2688.04
SO - 0005031,42,31,171,Wholesale,2020-01-08,6,0.075,964.8,530.64
SO - 0005032,33,19,131,Online,2020-01-08,4,0.075,1943.0,1068.65
SO - 0005033,7,6,344,Online,2020-01-08,8,0.15,3892.7,3075.233
SO - 0005034,12,16,138,Online,2020-01-08,3,0.075,5822.3,4541.394
SO - 0005035,47,1,259,In-Store,2020-01-08,3,0.15,1755.4,1298.996
SO - 0005036,39,32,82,Wholesale,2020-01-08,4,0.1,3128.9,1439.294
SO - 0005037,34,24,303,Distributor,2020-01-08,3,0.075,2318.2,1553.194
SO - 0005038,13,42,183,In-Store,2020-01-09,5,0.1,1735.3,1145.298
SO - 0005039,17,30,85,Distributor,2020-01-09,7,0.05,3879.3,1551.72
SO - 0005040,26,18,76,Online,2020-01-09,8,0.05,3932.9,1887.792
SO - 0005041,39,9,163,In-Store,2020-01-09,2,0.1,1045.2,543.504
SO - 0005042,4,38,66,In-Store,2020-01-09,7,0.1,214.4,124.352
SO - 0005043,34,10,301,In-Store,2020-01-09,4,0.05,897.8,466.856
SO - 0005044,16,40,289,In-Store,2020-01-09,1,0.3,1139.0,717.57
SO - 0005045,17,19,339,In-Store,2020-01-09,5,0.05,5460.5,2348.015
SO - 0005046,45,24,128,Wholesale,2020-01-09,3,0.075,2391.9,1841.763
SO - 0005047,1,18,276,Distributor,2020-01-09,6,0.3,5996.5,4557.34
SO - 0005048,9,38,343,Wholesale,2020-01-10,2,0.075,1728.6,726.012
SO - 0005049,13,16,330,Wholesale,2020-01-10,4,0.15,3343.3,2240.011
SO - 0005050,40,19,149,In-Store,2020-01-10,6,0.1,174.2,81.874
SO - 0005051,31,31,324,Online,2020-01-10,6,0.05,1058.6,561.058
SO - 0005052,37,12,327,Wholesale,2020-01-10,5,0.075,964.8,395.568
SO - 0005053,39,18,81,In-Store,2020-01-10,1,0.05,3966.4,2300.512
SO - 0005054,43,26,42,In-Store,2020-01-10,1,0.05,2633.1,1895.832
SO - 0005055,40,36,360,Online,2020-01-10,7,0.05,1011.7,819.477
SO - 0005056,15,30,63,In-Store,2020-01-10,8,0.05,3892.7,2802.744
SO - 0005057,3,17,331,Distributor,2020-01-10,7,0.05,3805.6,1636.408
SO - 0005058,20,19,274,In-Store,2020-01-10,7,0.05,1031.8,825.44
SO - 0005059,11,3,109,In-Store,2020-01-10,4,0.05,6090.3,2618.829
SO - 0005060,11,19,307,In-Store,2020-01-11,2,0.05,3892.7,2102.058
SO - 0005061,2,14,120,Wholesale,2020-01-11,1,0.1,2231.1,1070.928
SO - 0005062,23,46,172,In-Store,2020-01-11,6,0.15,3953.0,3320.52
SO - 0005063,13,18,145,Online,2020-01-11,1,0.075,931.3,726.414
SO - 0005064,31,31,2,In-Store,2020-01-11,4,0.3,2626.4,1365.728
SO - 0005065,23,14,256,Online,2020-01-11,6,0.15,1681.7,1294.909
SO - 0005066,31,5,361,Distributor,2020-01-11,2,0.2,1266.3,987.714
SO - 0005067,41,47,84,Online,2020-01-11,5,0.1,3356.7,1879.752
SO - 0005068,11,3,228,In-Store,2020-01-11,6,0.1,1112.2,767.418
SO - 0005069,12,28,272,In-Store,2020-01-11,8,0.05,1862.6,819.544
SO - 0005070,48,2,154,In-Store,2020-01-11,2,0.1,254.6,106.932
SO - 0005071,7,45,174,In-Store,2020-01-11,1,0.2,3919.5,2822.04
SO - 0005072,23,4,174,Distributor,2020-01-11,1,0.05,3979.8,3024.648
SO - 0005073,49,2,243,In-Store,2020-01-12,6,0.15,3859.2,1852.416
SO - 0005074,18,15,173,Online,2020-01-12,8,0.3,214.4,109.344
SO - 0005075,7,24,39,Wholesale,2020-01-12,1,0.075,1252.9,989.791
SO - 0005076,1,23,166,Online,2020-01-12,8,0.15,4013.3,2367.847
SO - 0005077,47,34,128,Online,2020-01-12,8,0.075,1112.2,645.076
SO - 0005078,2,36,292,Distributor,2020-01-12,8,0.05,3859.2,2662.848
SO - 0005079,40,46,83,Online,2020-01-12,5,0.1,3825.7,3137.074
SO - 0005080,12,47,26,In-Store,2020-01-12,7,0.1,241.2,173.664
SO - 0005081,46,38,302,Online,2020-01-12,5,0.4,3979.8,2467.476
SO - 0005082,13,41,237,Wholesale,2020-01-12,8,0.075,3899.4,3197.508
SO - 0005083,42,30,49,In-Store,2020-01-12,3,0.05,2412.0,1736.64
SO - 0005084,13,10,85,In-Store,2020-01-12,8,0.075,5875.9,4289.407
SO - 0005085,38,36,343,Online,2020-01-12,1,0.3,5293.0,3122.87
SO - 0005086,19,19,280,Online,2020-01-13,7,0.075,3912.8,1995.528
SO - 0005087,37,5,244,In-Store,2020-01-13,3,0.075,1159.1,718.642
SO - 0005088,47,42,89,In-Store,2020-01-13,4,0.1,1125.6,596.568
SO - 0005089,41,32,124,In-Store,2020-01-13,8,0.05,3912.8,1956.4
SO - 0005090,7,6,190,In-Store,2020-01-13,7,0.05,227.8,159.46
SO - 0005091,45,39,282,Distributor,2020-01-13,7,0.075,1018.4,407.36
SO - 0005092,20,16,27,Wholesale,2020-01-13,8,0.1,938.0,684.74
SO - 0005093,42,43,245,Online,2020-01-13,3,0.05,227.8,102.51
SO - 0005094,6,47,112,Distributor,2020-01-13,7,0.05,1005.0,673.35
SO - 0005095,5,35,120,Distributor,2020-01-14,2,0.075,227.8,166.294
SO - 0005096,30,7,325,Wholesale,2020-01-14,5,0.05,1072.0,546.72
SO - 0005097,1,1,4,Distributor,2020-01-14,1,0.075,2505.8,1954.524
SO - 0005098,28,21,65,In-Store,2020-01-14,5,0.05,4020.0,3015.0
SO - 0005099,12,23,89,Wholesale,2020-01-14,4,0.05,5916.1,3253.855
SO - 0005100,11,5,289,In-Store,2020-01-14,4,0.1,1092.1,567.892
SO - 0005101,16,40,222,Online,2020-01-14,4,0.15,3959.7,2375.82
SO - 0005102,16,41,272,In-Store,2020-01-14,3,0.1,3845.8,1884.442
SO - 0005103,10,21,280,In-Store,2020-01-14,7,0.1,3919.5,2586.87
SO - 0005104,43,23,314,In-Store,2020-01-14,6,0.2,268.0,131.32
SO - 0005105,4,1,289,Online,2020-01-15,8,0.05,3986.5,1634.465
SO - 0005106,10,32,107,In-Store,2020-01-15,7,0.075,2680.0,1795.6
SO - 0005107,7,23,19,Online,2020-01-15,3,0.075,1045.2,501.696
SO - 0005108,18,20,144,In-Store,2020-01-15,1,0.05,5949.6,3272.28
SO - 0005109,42,20,75,In-Store,2020-01-15,5,0.075,3946.3,1578.52
SO - 0005110,24,5,79,In-Store,2020-01-15,2,0.2,1969.8,1536.444
SO - 0005111,47,24,12,In-Store,2020-01-15,2,0.05,5862.5,2872.625
SO - 0005112,23,29,167,Online,2020-01-15,5,0.15,1681.7,739.948
SO - 0005113,20,11,93,Wholesale,2020-01-16,8,0.05,2432.1,1361.976
SO - 0005114,28,35,225,In-Store,2020-01-16,6,0.075,1701.8,1429.512
SO - 0005115,41,30,167,Wholesale,2020-01-16,8,0.15,3504.1,2207.583
SO - 0005116,36,16,222,Wholesale,2020-01-16,6,0.2,2639.8,1689.472
SO - 0005117,5,47,294,In-Store,2020-01-16,7,0.075,1701.8,1021.08
SO - 0005118,5,1,74,Wholesale,2020-01-16,3,0.05,5514.1,2315.922
SO - 0005119,20,19,81,Online,2020-01-16,8,0.2,1105.5,696.465
SO - 0005120,33,27,346,In-Store,2020-01-16,5,0.075,1031.8,815.122
SO - 0005121,28,1,48,In-Store,2020-01-16,2,0.075,5681.6,4090.752
SO - 0005122,12,2,168,In-Store,2020-01-16,1,0.15,2525.9,1869.166
SO - 0005123,41,12,358,Online,2020-01-16,6,0.075,1279.7,639.85
SO - 0005124,5,24,128,Distributor,2020-01-17,4,0.05,3095.4,2073.918
SO - 0005125,14,2,50,In-Store,2020-01-17,2,0.15,174.2,146.328
SO - 0005126,5,34,1,Distributor,2020-01-17,2,0.1,978.2,684.74
SO - 0005127,14,16,339,In-Store,2020-01-17,1,0.05,227.8,148.07
SO - 0005128,43,12,11,Distributor,2020-01-17,4,0.05,227.8,161.738
SO - 0005129,47,4,288,Online,2020-01-17,4,0.15,6318.1,4738.575
SO - 0005130,29,47,87,Online,2020-01-17,3,0.05,1701.8,935.99
SO - 0005131,31,24,334,Distributor,2020-01-17,6,0.075,3055.2,2230.296
SO - 0005132,30,36,92,Distributor,2020-01-17,5,0.05,877.7,728.491
SO - 0005133,29,28,303,Distributor,2020-01-18,7,0.15,1098.8,901.016
SO - 0005134,18,27,90,In-Store,2020-01-18,3,0.05,958.1,469.469
SO - 0005135,21,31,276,In-Store,2020-01-18,3,0.075,1005.0,452.25
SO - 0005136,49,1,140,In-Store,2020-01-18,3,0.05,1058.6,804.536
SO - 0005137,12,43,267,Wholesale,2020-01-18,4,0.15,1058.6,698.676
SO - 0005138,8,26,340,Wholesale,2020-01-19,3,0.075,5540.9,2437.996
SO - 0005139,5,6,298,Online,2020-01-19,8,0.15,1132.3,600.119
SO - 0005140,6,26,51,In-Store,2020-01-19,5,0.05,1125.6,506.52
SO - 0005141,37,37,326,In-Store,2020-01-19,3,0.05,2552.7,1225.296
SO - 0005142,12,34,142,In-Store,2020-01-19,2,0.075,1018.4,661.96
SO - 0005143,18,24,305,Wholesale,2020-01-19,6,0.05,964.8,472.752
SO - 0005144,4,4,42,Distributor,2020-01-19,7,0.05,964.8,685.008
SO - 0005145,41,18,36,In-Store,2020-01-19,8,0.075,2492.4,996.96
SO - 0005146,10,32,215,Wholesale,2020-01-19,6,0.4,971.5,806.345
SO - 0005147,48,34,2,Distributor,2020-01-19,1,0.2,1065.3,777.669
SO - 0005148,47,24,199,Distributor,2020-01-19,1,0.15,6130.5,3310.47
SO - 0005149,23,15,84,In-Store,2020-01-20,4,0.15,2653.2,1936.836
SO - 0005150,50,26,79,Distributor,2020-01-20,6,0.1,1125.6,607.824
SO - 0005151,34,8,113,Online,2020-01-20,8,0.15,857.6,531.712
SO - 0005152,38,3,111,Online,2020-01-20,1,0.2,1782.2,1354.472
SO - 0005153,20,8,70,Distributor,2020-01-20,6,0.075,2010.0,1045.2
SO - 0005154,9,38,313,In-Store,2020-01-21,4,0.05,857.6,660.352
SO - 0005155,20,18,28,Online,2020-01-21,5,0.1,871.0,644.54
SO - 0005156,6,39,73,Distributor,2020-01-21,8,0.075,2559.4,1945.144
SO - 0005157,2,46,51,Distributor,2020-01-21,7,0.05,3812.3,1601.166
SO - 0005158,20,12,126,In-Store,2020-01-21,7,0.075,1058.6,571.644
SO - 0005159,33,30,308,In-Store,2020-01-21,1,0.15,2479.0,1958.41
SO - 0005160,34,20,171,In-Store,2020-01-21,5,0.1,1742.0,1480.7
SO - 0005161,21,12,341,Online,2020-01-21,2,0.05,3162.4,1739.32
SO - 0005162,12,22,163,Online,2020-01-21,2,0.05,207.7,97.619
SO - 0005163,19,7,141,Online,2020-01-21,6,0.075,931.3,605.345
SO - 0005164,5,43,200,Online,2020-01-21,3,0.05,5098.7,3365.142
SO - 0005165,35,4,297,Online,2020-01-21,8,0.4,1165.8,909.324
SO - 0005166,7,12,262,In-Store,2020-01-22,5,0.05,1909.5,954.75
SO - 0005167,37,6,36,In-Store,2020-01-22,7,0.05,6244.4,5057.964
SO - 0005168,7,4,31,Online,2020-01-22,4,0.075,3872.6,3252.984
SO - 0005169,30,23,141,Online,2020-01-22,4,0.3,1762.1,1180.607
SO - 0005170,37,29,239,Online,2020-01-22,3,0.075,2552.7,1480.566
SO - 0005171,19,23,199,Wholesale,2020-01-22,4,0.1,1005.0,502.5
SO - 0005172,5,37,81,Online,2020-01-22,4,0.05,1340.0,978.2
SO - 0005173,13,5,298,Distributor,2020-01-22,1,0.05,1842.5,921.25
SO - 0005174,18,35,34,Wholesale,2020-01-22,2,0.4,3852.5,3236.1
SO - 0005175,47,25,102,In-Store,2020-01-23,3,0.1,1212.7,715.493
SO - 0005176,22,38,32,Online,2020-01-23,1,0.05,3819.0,2940.63
SO - 0005177,19,2,97,Distributor,2020-01-23,8,0.2,1065.3,532.65
SO - 0005178,38,15,311,Wholesale,2020-01-23,6,0.1,1862.6,1192.064
SO - 0005179,35,42,345,Wholesale,2020-01-23,4,0.1,1989.9,1154.142
SO - 0005180,34,29,211,Online,2020-01-23,8,0.075,2693.4,2289.39
SO - 0005181,25,2,227,Distributor,2020-01-23,7,0.4,4020.0,2613.0
SO - 0005182,8,9,214,Online,2020-01-23,3,0.1,1212.7,557.842
SO - 0005183,24,45,213,Online,2020-01-23,3,0.1,3484.0,2891.72
SO - 0005184,26,36,131,Online,2020-01-24,3,0.3,3845.8,2499.77
SO - 0005185,28,42,155,Distributor,2020-01-24,2,0.2,2398.6,1703.006
SO - 0005186,27,4,360,In-Store,2020-01-24,5,0.075,6123.8,3919.232
SO - 0005187,50,11,83,In-Store,2020-01-24,3,0.1,1788.9,1216.452
SO - 0005188,12,9,55,In-Store,2020-01-24,3,0.05,3926.2,2002.362
SO - 0005189,37,47,31,Online,2020-01-24,7,0.1,180.9,124.821
SO - 0005190,5,38,40,Distributor,2020-01-24,3,0.05,3169.1,2313.443
SO - 0005191,10,11,267,Wholesale,2020-01-24,1,0.15,1172.5,539.35
SO - 0005192,18,2,84,Online,2020-01-25,5,0.05,3959.7,2573.805
SO - 0005193,30,16,126,In-Store,2020-01-25,7,0.05,194.3,108.808
SO - 0005194,3,22,29,In-Store,2020-01-25,8,0.05,2318.2,1877.742
SO - 0005195,46,18,301,In-Store,2020-01-25,3,0.1,1916.2,1494.636
SO - 0005196,26,22,73,In-Store,2020-01-25,5,0.05,2512.5,1055.25
SO - 0005197,16,29,352,In-Store,2020-01-25,6,0.15,174.2,102.778
SO - 0005198,34,5,340,Online,2020-01-26,1,0.1,5668.2,3344.238
SO - 0005199,2,17,169,In-Store,2020-01-26,3,0.3,1876.0,1106.84
SO - 0005200,29,2,366,In-Store,2020-01-26,6,0.1,1969.8,886.41
SO - 0005201,15,26,244,In-Store,2020-01-26,5,0.075,1045.2,836.16
SO - 0005202,25,25,276,In-Store,2020-01-26,5,0.2,5681.6,2727.168
SO - 0005203,22,29,147,In-Store,2020-01-26,5,0.15,1105.5,442.2
SO - 0005204,3,2,64,In-Store,2020-01-26,7,0.15,5427.0,2170.8
SO - 0005205,3,31,140,Online,2020-01-27,7,0.05,2378.5,1403.315
SO - 0005206,43,16,42,In-Store,2020-01-27,5,0.075,5038.4,2418.432
SO - 0005207,32,3,9,Online,2020-01-27,1,0.05,857.6,497.408
SO - 0005208,39,8,147,In-Store,2020-01-27,8,0.2,1728.6,1417.452
SO - 0005209,11,47,241,In-Store,2020-01-27,5,0.075,221.1,163.614
SO - 0005210,36,16,249,In-Store,2020-01-27,4,0.05,1118.9,637.773
SO - 0005211,20,10,153,Distributor,2020-01-27,6,0.1,207.7,137.082
SO - 0005212,36,28,85,Online,2020-01-27,3,0.05,1051.9,641.659
SO - 0005213,43,21,140,Distributor,2020-01-28,5,0.075,214.4,107.2
SO - 0005214,29,2,32,In-Store,2020-01-28,5,0.1,6485.6,4734.488
SO - 0005215,37,13,255,In-Store,2020-01-28,4,0.1,2706.8,1569.944
SO - 0005216,10,5,49,Distributor,2020-01-28,8,0.075,951.4,589.868
SO - 0005217,7,46,268,Distributor,2020-01-28,6,0.075,1983.2,1487.4
SO - 0005218,41,25,45,Distributor,2020-01-28,2,0.1,3872.6,2517.19
SO - 0005219,4,41,214,Online,2020-01-28,5,0.075,3999.9,3119.922
SO - 0005220,12,25,270,Online,2020-01-29,5,0.3,2244.5,1773.155
SO - 0005221,3,18,139,Distributor,2020-01-29,3,0.075,1748.7,699.48
SO - 0005222,9,24,30,Online,2020-01-29,6,0.05,3845.8,1615.236
SO - 0005223,38,29,91,In-Store,2020-01-29,4,0.075,2398.6,1990.838
SO - 0005224,9,23,128,In-Store,2020-01-29,8,0.075,5554.3,4276.811
SO - 0005225,31,5,345,Online,2020-01-29,4,0.15,3926.2,2630.554
SO - 0005226,28,31,157,Wholesale,2020-01-29,4,0.05,6231.0,3177.81
SO - 0005227,33,12,138,Online,2020-01-29,2,0.05,6056.8,4118.624
SO - 0005228,32,16,273,In-Store,2020-01-30,4,0.075,2552.7,1327.404
SO - 0005229,4,21,251,In-Store,2020-01-30,7,0.05,1038.5,882.725
SO - 0005230,50,13,245,In-Store,2020-01-30,3,0.075,6244.4,5182.852
SO - 0005231,11,42,180,In-Store,2020-01-30,8,0.05,3852.5,1926.25
SO - 0005232,29,17,54,In-Store,2020-01-30,5,0.1,3906.1,2812.392
SO - 0005233,27,41,176,Distributor,2020-01-30,1,0.2,227.8,111.622
SO - 0005234,47,43,186,In-Store,2020-01-30,6,0.1,3457.2,1486.596
SO - 0005235,32,24,199,In-Store,2020-01-30,8,0.05,2412.0,1712.52
SO - 0005236,39,9,193,Wholesale,2020-01-31,5,0.2,4006.6,3285.412
SO - 0005237,41,33,367,In-Store,2020-01-31,4,0.075,261.3,107.133
SO - 0005238,40,32,86,Online,2020-01-31,5,0.05,938.0,534.66
SO - 0005239,15,32,269,Online,2020-01-31,3,0.05,3028.4,2150.164
SO - 0005240,19,28,31,Online,2020-01-31,8,0.1,2546.0,1476.68
SO - 0005241,24,1,67,Online,2020-01-31,1,0.2,214.4,124.352
SO - 0005242,32,19,132,Online,2020-01-31,6,0.1,214.4,96.48
SO - 0005243,25,32,217,Online,2020-02-01,5,0.05,3845.8,1922.9
SO - 0005244,43,16,18,Wholesale,2020-02-01,3,0.05,1038.5,737.335
SO - 0005245,10,37,338,In-Store,2020-02-01,8,0.2,234.5,93.8
SO - 0005246,15,14,187,Distributor,2020-02-01,5,0.05,904.5,443.205
SO - 0005247,17,31,112,In-Store,2020-02-01,3,0.075,1728.6,1019.874
SO - 0005248,6,23,245,In-Store,2020-02-01,4,0.05,743.7,312.354
SO - 0005249,15,9,9,In-Store,2020-02-02,8,0.2,1192.6,632.078
SO - 0005250,28,37,206,In-Store,2020-02-02,3,0.075,2211.0,1392.93
SO - 0005251,1,13,110,In-Store,2020-02-02,7,0.1,837.5,502.5
SO - 0005252,45,35,178,In-Store,2020-02-02,7,0.05,2505.8,1603.712
SO - 0005253,33,19,156,Wholesale,2020-02-02,1,0.1,194.3,114.637
SO - 0005254,35,24,16,Online,2020-02-02,3,0.075,1969.8,1181.88
SO - 0005255,13,15,21,Online,2020-02-02,2,0.075,1929.6,1485.792
SO - 0005256,21,11,315,In-Store,2020-02-02,2,0.1,207.7,95.542
SO - 0005257,33,16,229,In-Store,2020-02-02,7,0.075,3906.1,3046.758
SO - 0005258,14,34,281,Wholesale,2020-02-02,3,0.4,3879.3,3025.854
SO - 0005259,48,38,76,In-Store,2020-02-02,8,0.05,2438.8,1999.816
SO - 0005260,12,21,261,Online,2020-02-03,7,0.05,2278.0,1070.66
SO - 0005261,33,41,143,In-Store,2020-02-03,5,0.075,6237.7,4803.029
SO - 0005262,7,42,262,Online,2020-02-03,4,0.05,5098.7,4180.934
SO - 0005263,10,13,311,Distributor,2020-02-03,1,0.075,1943.0,1515.54
SO - 0005264,23,19,209,Online,2020-02-03,6,0.05,824.1,354.363
SO - 0005265,23,10,268,Distributor,2020-02-03,3,0.3,1072.0,600.32
SO - 0005266,31,21,73,In-Store,2020-02-03,6,0.15,2539.3,1904.475
SO - 0005267,21,10,45,Online,2020-02-03,3,0.075,2345.0,1195.95
SO - 0005268,3,8,296,Wholesale,2020-02-03,7,0.4,1025.1,563.805
SO - 0005269,8,25,29,Distributor,2020-02-04,8,0.05,991.6,545.38
SO - 0005270,8,42,85,Online,2020-02-04,4,0.075,2345.0,1735.3
SO - 0005271,44,41,20,In-Store,2020-02-04,8,0.05,1701.8,1276.35
